id,customer_id,order_date,status
988,378,2024-11-30,completed
989,151,2024-11-11,completed
990,69,2024-11-04,completed
991,424,2024-11-20,completed
992,393,2024-11-14,completed
993,394,2024-11-03,completed
994,225,2024-11-23,completed
995,572,2024-11-16,completed
996,565,2024-11-30,completed
997,121,2024-11-23,completed
998,56,2024-11-23,completed
999,31,2024-11-05,completed
1000,427,2024-11-05,completed
1001,307,2024-11-16,completed
1002,114,2024-11-05,completed
1003,12,2024-11-13,completed
1004,265,2024-11-30,completed
1005,95,2024-11-17,completed
1006,710,2024-11-15,completed
1007,381,2024-11-21,completed
1008,344,2024-11-01,completed
1009,775,2024-11-30,completed
1010,88,2024-11-19,completed
1011,96,2024-11-10,cancelled
1012,323,2024-11-25,completed
1013,418,2024-11-29,completed
1014,392,2024-11-16,completed
1015,736,2024-11-08,completed
1016,668,2024-11-17,completed
1017,639,2024-11-28,completed
1018,214,2024-11-20,completed
1019,90,2024-11-16,completed
1020,591,2024-11-12,completed
1021,485,2024-11-09,completed
1022,583,2024-11-16,cancelled
1023,640,2024-11-11,completed
1024,699,2024-11-02,completed
1025,575,2024-11-01,completed
1026,75,2024-11-08,completed
1027,548,2024-11-29,completed
1028,407,2024-11-25,completed
1029,498,2024-11-07,completed
1030,482,2024-11-05,completed
1031,64,2024-11-30,completed
1032,277,2024-11-09,completed
1033,730,2024-11-15,completed
1034,56,2024-11-03,completed
1035,430,2024-11-16,completed
1036,710,2024-11-19,completed
1037,741,2024-11-22,completed
1038,761,2024-11-27,completed
1039,512,2024-11-28,completed
1040,129,2024-11-21,completed
1041,215,2024-11-07,completed
1042,310,2024-11-29,completed
1043,556,2024-11-14,completed
1044,556,2024-11-14,completed
1045,102,2024-11-03,completed
1046,107,2024-11-16,completed
1047,596,2024-11-26,cancelled
1048,565,2024-11-13,completed
1049,721,2024-11-26,completed
1050,275,2024-11-29,completed
1051,248,2024-11-01,completed
1052,532,2024-11-27,completed
1053,248,2024-11-18,completed
1054,592,2024-11-14,completed
1055,530,2024-11-06,completed
1056,591,2024-11-26,completed
1057,448,2024-11-01,completed
1058,81,2024-11-19,completed
1059,228,2024-11-10,completed
1060,85,2024-11-30,completed
1061,611,2024-11-04,completed
1062,371,2024-11-30,completed
1063,499,2024-11-21,completed
1064,462,2024-11-26,completed
1065,622,2024-11-28,cancelled
1066,31,2024-11-18,cancelled
1067,223,2024-11-01,completed
1068,281,2024-11-16,completed
1069,764,2024-11-26,completed
1070,203,2024-11-22,completed
1071,500,2024-12-14,completed
1072,111,2024-12-20,completed
1073,66,2024-12-15,cancelled
1074,619,2024-12-27,completed
1075,673,2024-12-12,completed
1076,330,2024-12-29,completed
1077,106,2024-12-18,completed
1078,588,2024-12-29,completed
1079,202,2024-12-02,completed
1080,176,2024-12-20,completed
1081,590,2024-12-01,completed
1082,547,2024-12-30,completed
1083,426,2024-12-24,completed
1084,321,2024-12-16,completed
1085,657,2024-12-30,completed
1086,11,2024-12-05,cancelled
1087,91,2024-12-07,completed
1088,45,2024-12-04,cancelled
1089,389,2024-12-09,completed
1090,458,2024-12-22,completed
1091,288,2024-12-11,completed
1092,85,2024-12-12,completed
1093,62,2024-12-07,cancelled
1094,349,2024-12-07,completed
1095,517,2024-12-04,completed
1096,636,2024-12-17,completed
1097,315,2024-12-28,completed
1098,247,2024-12-01,completed
1099,361,2024-12-09,completed
1100,515,2024-12-14,completed
1101,392,2024-12-24,completed
1102,543,2024-12-20,completed
1103,114,2024-12-08,completed
1104,717,2024-12-23,completed
1105,275,2024-12-16,completed
1106,516,2024-12-30,completed
1107,175,2024-12-11,completed
1108,14,2024-12-22,completed
1109,175,2024-12-22,completed
1110,501,2024-12-28,completed
1111,298,2024-12-27,completed
1112,312,2024-12-26,completed
1113,680,2024-12-16,completed
1114,531,2024-12-25,completed
1115,152,2024-12-14,completed
1116,592,2024-12-24,completed
1117,387,2024-12-21,cancelled
1118,461,2024-12-29,completed
1119,604,2024-12-14,completed
1120,352,2024-12-27,completed
1121,356,2024-12-10,completed
1122,154,2024-12-17,completed
1123,67,2024-12-26,completed
1124,55,2024-12-16,completed
1125,142,2024-12-12,completed
1126,147,2024-12-24,completed
1127,364,2024-12-08,completed
1128,268,2024-12-30,completed
1129,593,2024-12-05,completed
1130,313,2024-12-03,completed
1131,702,2024-12-23,completed
1132,29,2024-12-30,completed
1133,580,2024-12-29,completed
1134,472,2024-12-27,cancelled
1135,609,2024-12-04,completed
1136,759,2024-12-19,completed
1137,229,2024-12-29,completed
1138,705,2024-12-07,completed
1139,254,2024-12-07,completed
1140,125,2024-12-10,completed
1141,150,2024-12-21,cancelled
1142,760,2024-12-23,completed
1143,603,2024-12-16,completed
1144,427,2024-12-27,completed
1145,595,2024-12-10,cancelled
1146,364,2024-12-05,completed
1147,358,2024-12-29,completed
1148,672,2024-12-24,completed
1149,781,2024-12-22,completed
1150,484,2024-12-20,completed
1151,266,2024-12-05,completed
1152,414,2024-12-03,cancelled
1153,779,2024-12-08,completed
1154,774,2024-12-14,completed
1155,75,2024-12-15,completed
1156,111,2024-12-23,completed
1157,259,2024-12-16,completed
1158,542,2024-12-26,completed
1159,209,2024-12-02,completed
1160,748,2024-12-30,completed
1161,486,2024-12-17,completed
1162,450,2024-12-14,completed
1163,53,2024-12-20,completed
1164,258,2024-12-13,completed
1165,548,2024-12-19,completed
1166,59,2024-12-18,completed
1167,669,2024-12-01,cancelled
1168,143,2024-12-07,completed
1169,578,2024-12-29,completed
1170,83,2024-12-29,completed
1171,234,2024-12-01,completed
1172,389,2024-12-22,completed
1173,713,2024-12-05,completed
1174,631,2024-12-29,completed
1175,95,2024-12-19,cancelled
1176,582,2024-12-02,completed
1177,59,2024-12-05,completed
1178,251,2024-12-10,completed
1179,257,2024-12-18,completed
1180,376,2024-12-25,completed
1181,355,2024-12-29,completed
1182,382,2024-12-24,completed
1183,465,2024-12-04,cancelled
1184,625,2024-12-13,completed
1185,54,2024-12-22,completed
1186,773,2024-12-29,completed
1187,637,2024-12-14,completed
1188,695,2024-12-10,completed
1189,244,2024-12-05,completed
1190,256,2024-12-25,completed
1191,276,2024-12-22,completed
1192,583,2024-12-22,completed
1193,10,2024-12-15,cancelled
1194,60,2024-12-19,completed
1195,452,2024-12-06,completed
1196,672,2024-12-02,completed
1197,594,2024-12-11,cancelled
1198,362,2024-12-18,completed
1199,116,2024-12-17,completed
1200,426,2024-12-03,completed
1201,668,2024-12-12,completed
1202,321,2024-12-17,completed
1203,673,2024-12-24,cancelled
1204,589,2024-12-21,completed
1205,53,2024-12-20,completed
1206,590,2024-12-10,completed
1207,467,2024-12-11,completed
1208,420,2024-12-12,completed
1209,620,2024-12-08,completed
1210,551,2024-12-08,completed
1211,294,2024-12-11,completed
1212,507,2024-12-21,completed
1213,124,2024-12-14,completed
1214,35,2024-12-27,completed
1215,398,2024-12-29,completed
1216,122,2024-12-11,completed
1217,364,2024-12-15,completed
1218,489,2024-12-23,completed
1219,522,2024-12-03,completed
1220,389,2024-12-11,completed
1221,238,2024-12-10,completed
1222,437,2024-12-10,completed
1223,753,2024-12-29,completed
1224,322,2024-12-04,completed
1225,174,2024-12-10,completed
1226,683,2024-12-09,completed
1227,613,2024-12-29,cancelled
1228,289,2024-12-19,completed
1229,113,2024-12-23,completed
1230,750,2024-12-22,completed
1231,77,2024-12-11,completed
1232,796,2024-12-03,completed
1233,723,2024-12-26,completed
1234,37,2024-12-21,completed
1235,690,2024-12-07,completed
1236,135,2024-12-07,completed
1237,4,2024-12-14,completed
1238,705,2024-12-09,completed
1239,673,2024-12-06,completed
1240,557,2024-12-16,completed
1241,430,2024-12-15,completed
1242,677,2024-12-04,completed
1243,501,2024-12-20,completed
1244,419,2024-12-02,completed
1245,453,2024-12-14,completed
1246,420,2024-12-08,completed
1247,629,2024-12-20,completed
1248,389,2024-12-03,completed
1249,671,2024-12-02,completed
1250,406,2024-12-28,completed
1251,221,2024-12-18,completed
1252,25,2024-12-08,completed
1253,387,2024-12-21,completed
1254,751,2024-12-14,cancelled
1255,621,2024-12-28,completed
1256,470,2024-12-07,completed
1257,547,2024-12-17,completed
1258,782,2024-12-18,completed
1259,238,2024-12-15,completed
1260,646,2024-12-03,cancelled
1261,86,2024-12-05,completed
1262,422,2024-12-10,completed
1263,215,2024-12-25,completed
1264,330,2024-12-15,completed
1265,108,2024-12-14,completed
1266,125,2024-12-06,completed
1267,144,2024-12-24,completed
1268,302,2024-12-24,completed
1269,578,2024-12-21,completed
1270,732,2024-12-12,completed
1271,765,2024-12-24,completed
1272,320,2024-12-23,completed
1273,640,2024-12-15,completed
1274,644,2024-12-01,completed
1275,747,2024-12-10,completed
1276,106,2024-12-24,completed
1277,602,2024-12-21,completed
1278,755,2024-12-28,completed
1279,151,2024-12-05,completed
1280,681,2024-12-16,completed
1281,793,2024-12-13,completed
1282,620,2024-12-27,completed
1283,448,2024-12-18,completed
1284,446,2024-12-21,completed
1285,355,2024-12-24,completed
1286,392,2024-12-12,completed
1287,97,2024-12-30,completed
1288,663,2024-12-09,completed
1289,59,2024-12-19,completed
1290,664,2024-12-25,completed
1291,157,2024-12-23,completed
1292,64,2024-12-11,completed
1293,18,2024-12-11,completed
1294,15,2024-12-22,completed
1295,86,2024-12-06,completed
1296,651,2024-12-24,completed
1297,120,2024-12-30,completed
1298,223,2024-12-21,completed
1299,698,2024-12-21,completed
1300,286,2024-12-05,completed
1301,182,2024-12-10,completed
1302,358,2024-12-25,completed
1303,600,2024-12-13,cancelled
1304,699,2024-12-26,completed
1305,276,2024-12-03,completed
1306,119,2024-12-17,completed
1307,578,2024-12-13,completed
1308,487,2024-12-11,completed
1309,450,2024-12-26,completed
1310,250,2024-12-09,completed
1311,240,2024-12-25,completed
1312,612,2024-12-23,completed
1313,342,2024-12-26,completed
1314,177,2024-12-10,completed
1315,251,2024-12-05,completed
1316,716,2024-12-07,completed
1317,99,2024-12-13,completed
1318,435,2024-12-20,completed
1319,28,2024-12-08,completed
1320,2,2024-12-20,completed
1321,193,2024-12-02,completed
1322,155,2024-12-10,completed
1323,432,2024-12-06,completed
1324,355,2024-12-22,completed
1325,327,2024-12-05,completed
1326,687,2024-12-13,completed
1327,619,2024-12-26,completed
1328,548,2024-12-12,cancelled
1329,691,2024-12-03,completed
1330,528,2024-12-27,completed
1331,52,2024-12-29,completed
1332,25,2024-12-18,completed
1333,652,2024-12-02,completed
1334,180,2024-12-03,completed
1335,282,2024-12-12,completed
1336,751,2024-12-27,completed
1337,624,2024-12-24,completed
1338,433,2024-12-13,cancelled
1339,311,2024-12-20,completed
1340,448,2024-12-09,completed
1341,280,2024-12-01,completed
1342,474,2024-12-20,completed
1343,333,2024-12-08,completed
1344,431,2024-12-21,completed
1345,349,2024-12-11,completed
1346,546,2024-12-23,cancelled
1347,81,2024-12-21,completed
1348,640,2024-12-19,completed
1349,770,2024-12-10,completed
1350,388,2024-12-20,completed
1351,585,2024-12-10,completed
1352,564,2024-12-14,completed
1353,372,2024-12-21,completed
1354,414,2024-12-16,completed
1355,182,2024-12-13,completed
1356,700,2024-12-30,completed
1357,652,2024-12-01,completed
1358,585,2024-12-24,completed
1359,484,2024-12-22,completed
1360,399,2024-12-18,completed
1361,246,2024-12-06,completed
1362,471,2024-12-08,completed
1363,513,2024-12-21,completed
1364,251,2024-12-15,completed
1365,533,2024-12-16,completed
1366,551,2024-12-04,completed
1367,744,2024-12-02,completed
1368,410,2024-12-23,completed
1369,150,2024-12-28,completed
1370,249,2024-12-26,completed
1371,727,2024-12-16,completed
1372,282,2024-12-20,cancelled
1373,380,2024-12-19,completed
1374,487,2024-12-23,completed
1375,623,2024-12-10,completed
1376,311,2024-12-05,completed
1377,530,2024-12-13,completed
1378,497,2024-12-21,completed
1379,685,2024-12-03,completed
1380,747,2024-12-26,completed
1381,13,2024-12-27,completed
1382,642,2024-12-04,completed
1383,760,2024-12-18,completed
1384,234,2024-12-23,completed
1385,761,2024-12-07,completed
1386,780,2024-12-19,completed
1387,650,2024-12-03,completed
1388,604,2024-12-07,completed
1389,115,2024-12-24,completed
1390,773,2024-12-14,completed
1391,291,2024-12-21,completed
1392,775,2024-12-06,completed
1393,68,2024-12-25,completed
1394,704,2024-12-18,completed
1395,514,2024-12-10,completed
1396,216,2024-12-19,completed
1397,162,2024-12-20,completed
1398,427,2024-12-25,completed
1399,311,2024-12-12,completed
1400,316,2024-12-14,completed
1401,468,2024-12-25,completed
1402,438,2024-12-26,completed
1403,516,2024-12-15,completed
1404,739,2024-12-19,completed
1405,58,2024-12-21,completed
1406,138,2024-12-29,completed
1407,155,2024-12-19,completed
1408,560,2024-12-25,completed
1409,791,2024-12-25,cancelled
1410,220,2024-12-06,completed
1411,721,2024-12-09,completed
1412,50,2024-12-27,completed
1413,335,2024-12-26,completed
1414,579,2024-12-03,completed
1415,625,2024-12-21,completed
1416,757,2024-12-05,completed
1417,800,2024-12-23,completed
1418,266,2024-12-28,completed
1419,206,2024-12-25,completed
1420,617,2024-12-28,cancelled
1421,323,2024-12-30,completed
1422,239,2024-12-30,completed
1423,27,2024-12-15,completed
1424,605,2024-12-27,completed
1425,325,2024-12-14,completed
1426,103,2024-12-12,completed
1427,308,2024-12-08,completed
1428,17,2024-12-09,completed
1429,144,2024-12-23,completed
1430,677,2024-12-10,completed
1431,532,2024-12-05,completed
1432,314,2024-12-13,completed
1433,36,2024-12-24,completed
1434,16,2024-12-12,completed
1435,426,2024-12-28,completed
1436,319,2024-12-16,completed
1437,505,2024-12-24,completed
1438,147,2024-12-08,completed
1439,748,2024-12-22,completed
1440,135,2024-12-11,completed
1441,766,2024-12-29,completed
1442,147,2024-12-21,cancelled
1443,644,2024-12-28,completed
1444,270,2024-12-18,completed
1445,350,2024-12-26,completed
1446,375,2024-12-14,completed
1447,464,2024-12-14,completed
1448,795,2024-12-01,completed
1449,546,2024-12-12,completed
1450,697,2024-12-06,completed
1451,435,2024-12-28,completed
1452,432,2024-12-29,completed
1453,258,2024-12-23,completed
1454,69,2024-12-02,completed
1455,249,2024-12-13,completed
1456,359,2024-12-03,completed
1457,779,2024-12-11,cancelled
1458,613,2024-12-16,completed
1459,466,2024-12-05,completed
1460,173,2024-12-29,completed
1461,614,2024-12-28,completed
1462,789,2024-12-09,completed
1463,366,2024-12-03,cancelled
1464,800,2024-12-27,completed
1465,684,2024-12-13,cancelled
1466,590,2024-12-04,cancelled
1467,763,2024-12-02,completed
1468,644,2024-12-24,completed
1469,646,2024-12-11,cancelled
1470,284,2024-12-15,completed
1471,165,2024-12-07,completed
1472,512,2024-12-28,completed
1473,234,2024-12-11,completed
1474,637,2024-12-16,completed
1475,371,2024-12-25,completed
1476,519,2024-12-23,completed
1477,713,2024-12-03,completed
1478,270,2024-12-05,completed
1479,754,2024-12-27,completed
1480,562,2024-12-05,completed
1481,225,2024-12-08,completed
1482,250,2024-12-01,completed
1483,582,2024-12-07,completed
1484,724,2024-12-26,completed
1485,366,2024-12-03,completed
1486,552,2024-12-19,completed
1487,719,2024-12-21,completed
1488,606,2024-12-14,completed
1489,67,2024-12-24,completed
1490,503,2024-12-14,completed
1491,417,2024-12-05,completed
1492,629,2024-12-03,completed
1493,186,2024-12-01,completed
1494,414,2024-12-19,completed
1495,142,2024-12-28,completed
1496,259,2024-12-16,completed
1497,649,2024-12-03,completed
1498,383,2024-12-04,cancelled
1499,177,2024-12-07,completed
1500,700,2024-12-30,completed
1501,791,2024-12-06,completed
1502,320,2025-01-30,completed
1503,103,2025-01-16,completed
1504,675,2025-01-18,completed
1505,503,2025-01-07,completed
1506,676,2025-01-23,completed
1507,329,2025-01-30,completed
1508,659,2025-01-07,completed
1509,437,2025-01-13,completed
1510,496,2025-01-20,completed
1511,716,2025-01-02,completed
1512,585,2025-01-18,completed
1513,311,2025-01-13,completed
1514,46,2025-01-30,completed
1515,75,2025-01-23,completed
1516,391,2025-01-07,completed
1517,339,2025-01-06,completed
1518,685,2025-01-09,completed
1519,318,2025-01-07,completed
1520,426,2025-01-27,completed
1521,260,2025-01-20,cancelled
1522,679,2025-01-23,completed
1523,69,2025-01-06,completed
1524,712,2025-01-13,completed
1525,123,2025-01-13,completed
1526,491,2025-01-04,completed
1527,70,2025-01-08,completed
1528,43,2025-01-22,completed
1529,350,2025-01-28,completed
1530,643,2025-01-07,completed
1531,165,2025-01-05,completed
1532,548,2025-01-01,completed
1533,107,2025-01-22,completed
1534,581,2025-01-04,completed
1535,586,2025-01-21,completed
1536,700,2025-01-16,completed
1537,157,2025-01-15,completed
1538,398,2025-01-09,completed
1539,44,2025-01-15,completed
1540,416,2025-01-14,completed
1541,373,2025-01-11,completed
1542,730,2025-01-07,completed
1543,219,2025-01-13,completed
1544,794,2025-01-28,completed
1545,676,2025-01-13,completed
1546,582,2025-01-22,cancelled
1547,757,2025-01-05,completed
1548,753,2025-01-21,completed
1549,55,2025-01-11,completed
1550,219,2025-01-10,completed
1551,458,2025-01-16,completed
1552,156,2025-01-06,completed
1553,644,2025-01-16,completed
1554,680,2025-01-05,completed
1555,389,2025-01-16,completed
1556,452,2025-01-19,completed
1557,581,2025-01-12,completed
1558,685,2025-01-07,completed
1559,364,2025-01-20,completed
1560,174,2025-01-12,completed
1561,25,2025-01-16,completed
1562,460,2025-01-14,completed
1563,341,2025-01-18,cancelled
1564,482,2025-01-13,completed
1565,525,2025-01-28,completed
1566,737,2025-01-09,completed
1567,688,2025-01-03,completed
1568,249,2025-01-03,completed
1569,78,2025-01-01,completed
1570,472,2025-01-21,completed
1571,84,2025-01-06,completed
1572,203,2025-01-23,completed
1573,607,2025-01-28,completed
1574,203,2025-01-09,completed
1575,78,2025-01-07,completed
1576,607,2025-01-10,completed
1577,354,2025-01-24,completed
1578,773,2025-01-06,completed
1579,774,2025-01-27,completed
1580,763,2025-01-22,cancelled
1581,621,2025-01-22,completed
1582,761,2025-01-26,completed
1583,763,2025-01-07,completed
1584,473,2025-01-11,completed
1585,395,2025-01-14,completed
1586,445,2025-01-26,completed
1587,278,2025-01-11,completed
1588,563,2025-01-09,completed
1589,164,2025-01-16,completed
1590,489,2025-01-20,completed
1591,14,2025-01-10,completed
1592,125,2025-01-20,completed
1593,132,2025-01-12,completed
1594,215,2025-01-11,completed
1595,592,2025-01-26,completed
1596,587,2025-01-30,completed
1597,577,2025-01-16,completed
1598,639,2025-01-11,completed
1599,746,2025-01-09,completed
1600,147,2025-01-12,completed
1601,365,2025-01-27,completed
1602,322,2025-01-20,completed
1603,612,2025-01-20,completed
1604,434,2025-01-23,completed
1605,30,2025-01-21,completed
1606,152,2025-01-15,completed
1607,281,2025-01-15,completed
1608,335,2025-01-18,completed
1609,644,2025-01-14,completed
1610,660,2025-01-10,completed
1611,70,2025-01-05,completed
1612,366,2025-01-11,completed
1613,538,2025-01-14,completed
1614,213,2025-01-15,completed
1615,659,2025-01-27,completed
1616,157,2025-01-28,completed
1617,20,2025-01-17,completed
1618,70,2025-01-02,completed
1619,719,2025-01-03,completed
1620,156,2025-01-18,cancelled
1621,524,2025-01-13,completed
1622,267,2025-01-13,completed
1623,688,2025-01-17,completed
1624,761,2025-01-30,completed
1625,707,2025-01-22,completed
1626,642,2025-01-08,completed
1627,342,2025-01-07,completed
1628,492,2025-01-18,completed
1629,32,2025-01-20,cancelled
1630,391,2025-01-24,completed
1631,434,2025-01-24,completed
1632,36,2025-01-29,completed
1633,210,2025-01-04,completed
1634,89,2025-01-24,completed
1635,749,2025-01-23,completed
1636,443,2025-01-27,completed
1637,65,2025-01-25,completed
1638,193,2025-01-08,completed
1639,501,2025-01-26,completed
1640,168,2025-01-12,completed
1641,655,2025-01-12,completed
1642,300,2025-01-05,completed
1643,141,2025-01-11,completed
1644,169,2025-01-29,cancelled
1645,350,2025-01-18,completed
1646,406,2025-01-03,completed
1647,681,2025-01-06,completed
1648,750,2025-01-27,completed
1649,225,2025-01-19,completed
1650,660,2025-01-15,cancelled
1651,517,2025-01-26,completed
1652,774,2025-01-13,completed
1653,25,2025-01-01,cancelled
1654,69,2025-01-09,completed
1655,612,2025-01-10,completed
1656,490,2025-01-21,completed
1657,360,2025-01-01,completed
1658,101,2025-01-14,completed
1659,28,2025-01-13,cancelled
1660,95,2025-01-03,completed
1661,481,2025-01-02,completed
1662,421,2025-01-04,cancelled
1663,519,2025-01-15,completed
1664,549,2025-01-21,completed
1665,463,2025-01-10,completed
1666,159,2025-01-27,completed
1667,670,2025-01-29,completed
1668,506,2025-02-08,completed
1669,577,2025-02-01,completed
1670,711,2025-02-12,completed
1671,719,2025-02-14,completed
1672,411,2025-02-17,completed
1673,457,2025-02-22,completed
1674,673,2025-02-06,completed
1675,137,2025-02-24,completed
1676,538,2025-02-22,completed
1677,250,2025-02-28,completed
1678,102,2025-02-06,completed
1679,684,2025-02-05,completed
1680,75,2025-02-19,completed
1681,231,2025-02-27,completed
1682,405,2025-02-01,completed
1683,491,2025-02-20,completed
1684,162,2025-02-08,completed
1685,428,2025-02-03,completed
1686,666,2025-02-26,completed
1687,316,2025-02-28,completed
1688,604,2025-02-23,completed
1689,481,2025-02-11,cancelled
1690,65,2025-02-09,completed
1691,314,2025-02-07,completed
1692,686,2025-02-22,completed
1693,303,2025-02-07,completed
1694,474,2025-02-19,completed
1695,211,2025-02-20,completed
1696,278,2025-02-19,completed
1697,386,2025-02-27,completed
1698,507,2025-02-15,completed
1699,204,2025-02-09,cancelled
1700,397,2025-02-11,completed
1701,43,2025-02-28,completed
1702,761,2025-02-22,completed
1703,346,2025-02-20,completed
1704,585,2025-02-25,completed
1705,599,2025-02-11,completed
1706,18,2025-02-06,completed
1707,471,2025-02-20,completed
1708,688,2025-02-10,completed
1709,455,2025-02-15,completed
1710,690,2025-02-16,completed
1711,211,2025-02-12,completed
1712,414,2025-02-07,completed
1713,237,2025-02-13,completed
1714,661,2025-02-23,completed
1715,457,2025-02-14,cancelled
1716,267,2025-02-16,completed
1717,201,2025-02-28,cancelled
1718,163,2025-02-03,completed
1719,464,2025-02-05,completed
1720,238,2025-02-28,completed
1721,759,2025-02-06,completed
1722,201,2025-02-20,completed
1723,547,2025-02-04,completed
1724,192,2025-02-08,completed
1725,22,2025-02-17,completed
1726,136,2025-02-08,completed
1727,255,2025-02-06,completed
1728,694,2025-02-25,completed
1729,663,2025-02-17,completed
1730,258,2025-02-17,completed
1731,212,2025-02-03,completed
1732,392,2025-02-13,completed
1733,446,2025-02-25,completed
1734,144,2025-02-21,completed
1735,450,2025-02-09,completed
1736,134,2025-02-14,completed
1737,303,2025-02-12,cancelled
1738,80,2025-02-20,completed
1739,340,2025-02-07,completed
1740,729,2025-02-18,completed
1741,460,2025-02-13,completed
1742,53,2025-02-26,completed
1743,527,2025-02-02,completed
1744,158,2025-02-27,completed
1745,148,2025-02-05,completed
1746,43,2025-02-02,completed
1747,216,2025-02-01,completed
1748,68,2025-02-08,completed
1749,481,2025-02-09,completed
1750,681,2025-02-11,completed
1751,286,2025-02-26,completed
1752,511,2025-02-24,completed
1753,110,2025-02-27,completed
1754,476,2025-02-05,completed
1755,430,2025-02-19,completed
1756,679,2025-02-03,completed
1757,242,2025-02-16,completed
1758,241,2025-02-10,completed
1759,85,2025-02-26,completed
1760,715,2025-02-21,completed
1761,376,2025-02-22,completed
1762,40,2025-02-19,completed
1763,175,2025-02-13,completed
1764,539,2025-02-03,completed
1765,162,2025-02-21,completed
1766,33,2025-02-13,completed
1767,522,2025-02-10,completed
1768,335,2025-02-07,completed
1769,121,2025-02-05,completed
1770,341,2025-02-23,completed
1771,660,2025-02-22,completed
1772,485,2025-02-21,cancelled
1773,259,2025-02-13,completed
1774,332,2025-02-15,completed
1775,770,2025-02-19,completed
1776,426,2025-02-03,completed
1777,40,2025-02-25,cancelled
1778,3,2025-02-04,completed
1779,518,2025-02-09,completed
1780,41,2025-02-15,completed
1781,46,2025-02-10,completed
1782,428,2025-02-15,completed
1783,229,2025-02-15,completed
1784,5,2025-02-17,completed
1785,441,2025-02-02,completed
1786,751,2025-02-26,completed
1787,295,2025-02-25,cancelled
1788,559,2025-02-21,completed
1789,492,2025-02-01,completed
1790,100,2025-02-25,completed
1791,79,2025-02-05,completed
1792,184,2025-02-04,completed
1793,477,2025-02-17,completed
1794,95,2025-02-12,completed
1795,785,2025-02-03,completed
1796,548,2025-02-07,completed
1797,218,2025-02-06,completed
1798,763,2025-02-08,completed
1799,4,2025-02-19,completed
1800,99,2025-02-20,completed
1801,640,2025-02-26,cancelled
1802,57,2025-02-10,completed
1803,511,2025-02-10,completed
1804,729,2025-02-03,completed
1805,591,2025-02-07,completed
1806,564,2025-02-25,completed
1807,566,2025-02-22,completed
1808,276,2025-02-24,cancelled
1809,44,2025-02-16,completed
1810,575,2025-02-26,completed
1811,107,2025-02-21,completed
1812,699,2025-02-17,completed
1813,748,2025-02-25,completed
1814,683,2025-02-13,completed
1815,422,2025-02-19,completed
1816,262,2025-02-21,completed
1817,260,2025-02-23,completed
1818,255,2025-02-05,completed
1819,701,2025-02-13,completed
1820,735,2025-02-04,completed
1821,151,2025-02-24,completed
1822,676,2025-02-17,completed
1823,399,2025-02-12,completed
1824,281,2025-02-14,cancelled
1825,62,2025-02-24,completed
1826,291,2025-02-09,completed
1827,230,2025-02-15,completed
1828,137,2025-02-01,completed
1829,522,2025-02-21,completed
1830,102,2025-02-09,completed
1831,581,2025-02-04,completed
1832,570,2025-02-28,completed
1833,336,2025-02-25,completed
1834,192,2025-02-04,completed
1835,617,2025-02-19,completed
1836,333,2025-02-02,completed
1837,234,2025-02-14,completed
1838,237,2025-02-14,completed
1839,106,2025-02-22,completed
1840,224,2025-02-12,cancelled
1841,288,2025-02-21,completed
1842,627,2025-02-04,completed
1843,780,2025-02-08,cancelled
1844,747,2025-02-01,completed
1845,103,2025-02-03,completed
1846,358,2025-02-12,completed
1847,643,2025-02-19,cancelled
1848,47,2025-02-24,completed
1849,33,2025-02-04,completed
1850,705,2025-02-03,completed
1851,546,2025-02-06,completed
1852,235,2025-02-23,completed
1853,544,2025-02-19,completed
1854,436,2025-03-06,completed
1855,21,2025-03-07,completed
1856,596,2025-03-04,completed
1857,116,2025-03-18,completed
1858,238,2025-03-26,completed
1859,348,2025-03-17,completed
1860,46,2025-03-14,completed
1861,453,2025-03-03,completed
1862,169,2025-03-22,completed
1863,741,2025-03-01,completed
1864,85,2025-03-23,completed
1865,154,2025-03-12,completed
1866,771,2025-03-10,completed
1867,553,2025-03-16,completed
1868,782,2025-03-10,completed
1869,51,2025-03-01,completed
1870,154,2025-03-13,completed
1871,234,2025-03-11,completed
1872,385,2025-03-24,cancelled
1873,572,2025-03-15,completed
1874,67,2025-03-02,completed
1875,542,2025-03-04,completed
1876,561,2025-03-16,completed
1877,145,2025-03-23,completed
1878,686,2025-03-22,completed
1879,775,2025-03-23,completed
1880,474,2025-03-28,cancelled
1881,769,2025-03-12,completed
1882,700,2025-03-06,completed
1883,544,2025-03-17,completed
1884,570,2025-03-23,completed
1885,477,2025-03-20,completed
1886,655,2025-03-02,completed
1887,784,2025-03-27,completed
1888,145,2025-03-26,completed
1889,127,2025-03-18,cancelled
1890,417,2025-03-28,cancelled
1891,518,2025-03-16,completed
1892,417,2025-03-25,completed
1893,31,2025-03-19,completed
1894,387,2025-03-11,completed
1895,426,2025-03-30,cancelled
1896,355,2025-03-05,completed
1897,539,2025-03-21,completed
1898,543,2025-03-16,completed
1899,175,2025-03-27,completed
1900,38,2025-03-23,completed
1901,22,2025-03-25,completed
1902,762,2025-03-02,completed
1903,19,2025-03-02,completed
1904,782,2025-03-01,completed
1905,103,2025-03-06,completed
1906,522,2025-03-18,completed
1907,782,2025-03-18,completed
1908,298,2025-03-24,completed
1909,541,2025-03-15,completed
1910,564,2025-03-24,completed
1911,630,2025-03-24,completed
