id,order_id,product_id,quantity,unit_price
1094,813,10,1,525.17
1095,814,37,1,1862.21
1096,815,57,1,431.32
1097,816,52,1,4596.24
1098,817,25,1,2166.85
1099,818,16,1,430.01
1100,818,57,1,413.19
1101,818,59,1,319.81
1102,819,36,1,5950.72
1103,819,49,1,852.05
1104,819,21,1,3127.38
1105,820,41,1,492.77
1106,821,26,1,2173.01
1107,821,46,1,4600.77
1108,822,36,1,6471.58
1109,823,11,1,286.28
1110,824,26,1,2220.04
1111,825,12,1,5411.79
1112,826,54,1,788.06
1113,827,45,1,5593.53
1114,828,60,1,218.17
1115,828,13,1,5988.65
1116,829,5,1,4732.3
1117,830,33,1,1165.78
1118,831,35,1,2891.67
1119,832,1,1,6379.23
1120,833,53,1,1336.56
1121,834,50,2,3280.19
1122,835,55,1,2265.27
1123,835,7,2,3799.27
1124,835,45,2,5664.68
1125,836,49,1,960.74
1126,837,59,1,347.13
1127,838,1,1,6210.3
1128,839,16,1,413.41
1129,840,14,1,1412.79
1130,841,57,1,394.53
1131,842,27,1,971.01
1132,843,16,1,387.56
1133,844,15,1,333.78
1134,845,56,2,485.7
1135,846,9,1,789.04
1136,846,54,1,807.12
1137,846,33,1,1160.14
1138,847,12,1,5750.58
1139,848,56,1,507.38
1140,849,28,1,1282.07
1141,850,2,1,2836.53
1142,850,6,2,4813.36
1143,851,17,1,717.38
1144,851,19,1,1255.15
1145,852,10,1,563.5
1146,853,60,1,223.97
1147,854,38,1,2122.34
1148,855,49,1,898.26
1149,856,41,1,492.33
1150,856,42,1,3131.59
1151,857,24,1,2398.79
1152,857,45,1,5910.39
1153,857,39,1,298.13
1154,858,54,1,731.84
1155,858,6,1,4731.85
1156,858,26,2,2413.53
1157,859,11,1,316.86
1158,859,20,1,2224.88
1159,860,57,1,431.66
1160,861,53,1,1307.66
1161,861,60,1,235.58
1162,862,5,1,5153.13
1163,863,12,1,5549.31
1164,864,29,1,1607.04
1165,864,13,1,5956.79
1166,864,49,2,864.15
1167,865,56,1,496.54
1168,866,2,1,2762.58
1169,867,49,1,970.68
1170,868,25,2,2070.32
1171,868,49,1,874.47
1172,869,44,2,1161.17
1173,870,4,1,4224.21
1174,871,47,2,5787.74
1175,872,45,1,5986.44
1176,873,33,1,1224.08
1177,873,41,1,512.13
1178,874,52,1,4519.73
1179,875,51,1,2423.18
1180,875,60,1,242.32
1181,876,25,1,1973.4
1182,877,55,1,2316.12
1183,878,36,1,6792.58
1184,878,58,1,3034.33
1185,879,49,1,969.14
1186,880,60,1,241.89
1187,881,31,1,255.25
1188,882,32,1,2253.25
1189,883,5,1,5054.42
1190,883,46,1,4484.93
1191,883,42,1,3257.52
1192,884,19,1,1198.55
1193,885,8,1,865.84
1194,885,21,1,3392.78
1195,886,55,1,2202.84
1196,887,9,1,844.48
1197,887,15,1,308.45
1198,887,55,1,2227.82
1199,888,10,1,537.86
1200,889,39,1,291.88
1201,889,45,2,5429.62
1202,890,32,2,2327.63
1203,890,4,1,4227.75
1204,891,15,1,338.44
1205,891,56,1,506.98
1206,891,47,2,5412.12
1207,892,36,1,6214.22
1208,892,31,1,256.67
1209,892,26,1,2185.26
1210,893,36,1,6215.67
1211,893,49,1,947.8
1212,894,42,1,3022.89
1213,895,14,1,1447.32
1214,896,7,2,3844.43
1215,896,10,2,519.53
1216,897,23,1,812.33
1217,898,38,1,2249.09
1218,899,26,1,2335.27
1219,900,51,1,2658.02
1220,900,30,1,2499.48
1221,901,8,1,805.74
1222,902,38,1,2297.74
1223,903,12,2,5557.42
1224,903,45,1,5704.66
1225,904,51,1,2604.94
1226,904,45,1,5337.65
1227,905,34,1,1072.44
1228,906,43,1,1854.08
1229,907,52,1,4236.89
1230,908,17,1,770.34
1231,909,11,2,297.99
1232,909,1,1,6225.98
1233,909,34,1,1083.02
1234,910,21,2,3182.3
1235,911,7,1,3835.39
1236,912,14,1,1479.88
1237,912,14,1,1402.1
1238,913,17,1,717.53
1239,914,28,1,1367.78
1240,915,41,1,492.94
1241,916,39,1,284.67
1242,916,21,1,3411.5
1243,917,35,1,2762.77
1244,918,22,1,1661.73
1245,919,15,1,322.19
1246,920,38,1,2384.56
1247,920,34,1,995.86
1248,921,4,2,3736.97
1249,922,51,1,2602.61
1250,922,55,1,2207.84
1251,923,43,1,1646.77
1252,923,48,1,649.7
1253,924,39,1,296.41
1254,925,18,1,2421.31
1255,926,41,2,504.8
1256,927,6,1,4327.56
1257,928,19,1,1290.39
1258,929,9,1,839.29
1259,929,44,1,1160.82
1260,929,26,1,2164.42
1261,930,48,2,657.75
1262,930,43,1,1868.39
1263,931,11,1,309.65
1264,932,54,1,728.5
1265,933,8,1,834.9
1266,934,20,1,2218.88
1267,935,60,2,220.1
1268,936,30,1,2509.53
1269,937,20,1,2174.65
1270,938,28,1,1279.46
1271,939,32,1,2222.34
1272,940,24,1,2325.49
1273,941,29,1,1507.87
1274,942,13,1,6007.61
1275,942,9,1,828.26
1276,943,43,1,1877.01
1277,943,32,1,2423.31
1278,943,46,1,4075.52
1279,944,48,1,709.38
1280,944,8,1,916.54
1281,945,44,1,1051.02
1282,946,28,1,1277.12
1283,946,6,1,4814.82
1284,947,50,1,3039.68
1285,948,31,1,246.25
1286,949,55,1,2272.86
1287,950,13,1,6812.24
1288,951,27,1,953.03
1289,952,33,1,1226.74
1290,953,46,1,4268.83
1291,953,4,1,3743.64
1292,953,43,1,1812.99
1293,954,12,1,5442.77
1294,955,44,1,1104.15
1295,956,50,1,3275.24
1296,957,6,1,4904.76
1297,958,59,1,362.89
1298,959,35,1,2992.93
1299,960,3,1,4009.15
1300,960,46,1,4158.72
1301,961,46,1,4068.87
1302,962,51,1,2399.48
1303,962,45,1,6178.0
1304,962,37,2,1640.66
1305,963,35,2,3106.54
1306,964,50,1,3176.49
1307,965,38,1,2341.0
1308,966,17,1,708.72
1309,966,46,1,4169.36
1310,967,41,1,452.55
1311,968,16,1,436.5
1312,969,24,2,2287.95
1313,970,40,2,2515.18
1314,971,47,1,5897.65
1315,972,50,1,3272.43
1316,972,45,1,5658.84
1317,973,29,1,1522.26
1318,974,10,1,525.2
1319,974,28,1,1255.13
1320,975,56,1,462.1
1321,976,11,1,319.43
1322,977,28,1,1230.82
1323,978,49,1,950.13
1324,979,49,2,953.28
1325,979,9,1,809.33
1326,980,1,1,6932.72
1327,980,48,1,706.8
1328,981,58,1,3033.41
1329,981,22,1,1588.39
1330,982,2,1,2862.96
1331,983,10,1,488.95
1332,983,15,1,324.64
1333,984,25,1,2096.59
1334,984,58,1,2877.17
1335,985,23,1,707.74
1336,985,24,1,2504.56
1337,985,58,1,2844.67
1338,986,28,1,1212.09
1339,987,7,1,3610.01
1340,988,52,1,4077.24
1341,988,60,1,243.6
1342,989,51,1,2703.77
1343,990,18,1,2139.94
1344,990,9,1,800.72
1345,990,21,1,3168.42
1346,991,52,2,4659.44
1347,992,32,1,2416.78
1348,993,37,1,1834.43
1349,994,14,1,1487.64
1350,995,4,1,4185.49
1351,995,55,1,2367.88
1352,995,19,1,1271.93
1353,996,53,1,1325.09
1354,997,2,1,2808.93
1355,998,31,1,251.06
1356,999,5,1,4574.0
1357,1000,9,1,874.06
1358,1001,51,1,2647.71
1359,1002,39,1,311.78
1360,1003,57,1,402.36
1361,1004,15,1,324.47
1362,1005,48,1,643.94
1363,1005,15,1,322.88
1364,1005,36,1,6421.09
1365,1006,26,1,2457.15
1366,1007,7,1,3498.74
1367,1008,7,1,3491.55
1368,1009,41,1,510.04
1369,1010,51,1,2583.54
1370,1011,19,1,1370.04
1371,1012,9,1,868.17
1372,1013,52,1,4546.06
1373,1014,19,1,1213.03
1374,1014,6,1,4903.34
1375,1015,42,1,3011.7
1376,1015,33,1,1243.77
1377,1016,51,1,2443.04
1378,1017,46,1,4505.69
1379,1018,37,1,1794.15
1380,1018,52,1,4036.02
1381,1018,20,2,2240.79
1382,1019,60,1,219.78
1383,1020,46,1,4504.2
1384,1021,60,1,214.36
1385,1022,26,1,2306.63
1386,1022,44,1,1032.9
1387,1023,33,1,1231.13
1388,1024,48,1,703.94
1389,1025,25,1,1930.87
1390,1026,6,1,4521.44
1391,1027,12,1,5860.2
1392,1028,5,2,4805.88
1393,1029,18,1,2247.87
1394,1030,3,1,4571.79
1395,1031,31,1,228.15
1396,1031,2,1,2916.53
1397,1032,5,1,4772.88
1398,1033,43,1,1852.86
1399,1034,49,1,878.81
1400,1035,11,1,323.16
1401,1036,51,1,2746.9
1402,1037,43,2,1877.94
1403,1038,10,2,561.9
1404,1039,44,1,1079.65
1405,1039,1,2,6963.23
1406,1040,7,1,3474.95
1407,1040,13,1,6311.9
1408,1040,11,1,306.24
1409,1041,1,1,6347.46
1410,1042,8,1,882.5
1411,1042,30,1,2335.33
1412,1043,8,1,912.41
1413,1043,24,1,2234.53
1414,1044,45,1,5923.34
1415,1044,45,2,5870.22
1416,1045,42,2,2950.67
1417,1046,35,1,2758.11
1418,1047,27,1,907.3
1419,1048,8,1,836.57
1420,1048,30,1,2334.93
1421,1049,24,1,2453.5
1422,1050,58,1,3198.54
1423,1051,1,1,6004.68
1424,1052,11,2,322.86
1425,1053,42,1,3135.51
1426,1054,47,1,5227.46
1427,1055,52,1,4110.76
1428,1056,59,1,330.0
1429,1056,21,1,3026.72
1430,1057,2,1,2776.2
1431,1058,9,1,904.54
1432,1058,50,1,3160.52
1433,1059,47,1,5740.84
1434,1059,50,1,3111.98
1435,1060,38,1,2400.5
1436,1061,58,1,2909.29
1437,1062,32,1,2514.07
1438,1063,25,1,2160.22
1439,1064,58,1,2908.37
1440,1065,23,1,755.22
1441,1065,35,1,2715.3
1442,1065,17,1,778.78
1443,1066,10,1,506.48
1444,1067,47,1,5665.96
1445,1068,46,1,4357.58
1446,1069,26,1,2491.37
1447,1070,26,1,2196.45
1448,1070,38,1,2206.36
1449,1071,48,1,650.14
1450,1072,23,1,742.42
1451,1073,33,1,1193.53
1452,1074,34,1,996.38
1453,1074,12,1,5927.46
1454,1074,12,1,5534.59
1455,1075,8,1,791.65
1456,1075,46,1,4209.5
1457,1076,19,1,1299.77
1458,1077,57,1,424.37
1459,1078,28,1,1245.11
1460,1079,18,1,2236.26
1461,1080,37,1,1629.96
1462,1081,54,1,827.51
1463,1082,2,1,2546.05
1464,1083,23,1,745.49
1465,1084,45,1,6192.62
1466,1085,40,1,2438.4
1467,1086,45,1,5962.33
1468,1087,53,2,1469.49
1469,1087,60,1,233.48
1470,1088,17,1,711.63
1471,1089,38,1,2258.49
1472,1089,56,1,459.99
1473,1089,55,1,2402.04
1474,1090,37,1,1753.58
1475,1091,6,1,4460.81
1476,1092,43,1,1786.75
1477,1092,45,2,5389.32
1478,1093,53,1,1359.25
1479,1094,33,1,1309.08
1480,1094,20,1,2296.02
1481,1095,24,1,2310.02
1482,1096,5,1,4775.87
1483,1097,30,1,2503.6
1484,1098,2,1,2716.69
1485,1099,23,1,749.12
1486,1100,18,1,2218.34
1487,1101,13,1,6294.71
1488,1102,44,1,1019.56
1489,1103,37,1,1696.26
1490,1103,7,1,3612.52
1491,1104,15,1,340.14
1492,1105,23,1,773.04
1493,1105,19,1,1325.77
1494,1106,20,1,2345.32
1495,1107,22,1,1691.59
1496,1108,12,1,6071.39
1497,1109,23,1,811.79
1498,1110,53,1,1280.98
1499,1111,49,1,857.83
1500,1112,48,1,658.34
1501,1113,53,1,1352.35
1502,1114,54,1,783.43
1503,1114,44,1,1098.68
1504,1115,10,1,517.96
1505,1116,14,1,1434.56
1506,1117,41,1,491.61
1507,1118,44,1,1069.95
1508,1119,13,1,5939.21
1509,1120,30,1,2390.9
1510,1121,60,1,233.39
1511,1122,43,1,1656.51
1512,1123,14,1,1336.43
1513,1124,43,1,1837.01
1514,1125,33,1,1272.21
1515,1125,10,1,566.55
1516,1126,6,1,4480.04
1517,1127,28,1,1261.14
1518,1128,37,1,1742.18
1519,1129,9,1,831.08
1520,1130,30,1,2383.31
1521,1130,57,1,426.02
1522,1130,34,1,1010.44
1523,1131,30,1,2337.68
1524,1132,27,1,889.27
1525,1132,59,1,332.23
1526,1132,33,1,1216.44
1527,1133,26,1,2204.74
1528,1133,30,1,2478.58
1529,1134,54,1,829.8
1530,1135,45,1,5613.91
1531,1136,4,1,4058.44
1532,1136,36,1,6552.66
1533,1137,20,1,2268.55
1534,1137,60,1,209.68
1535,1138,39,1,317.73
1536,1139,33,1,1229.93
1537,1140,53,1,1327.29
1538,1140,17,1,766.99
1539,1140,55,1,2295.95
1540,1141,48,1,690.14
1541,1142,19,1,1238.27
1542,1143,25,1,2100.01
1543,1144,30,1,2228.32
1544,1145,43,1,1779.42
1545,1146,18,1,2092.73
1546,1146,33,1,1308.58
1547,1147,5,1,4697.25
1548,1148,55,1,2340.27
1549,1149,59,1,360.53
1550,1150,60,1,227.16
1551,1151,38,1,2219.13
1552,1152,11,1,289.11
1553,1152,32,1,2565.42
1554,1153,47,1,5754.03
1555,1153,57,1,384.89
1556,1154,17,1,687.47
1557,1155,54,1,716.16
1558,1156,41,1,483.88
1559,1157,13,1,6628.44
1560,1158,2,1,2780.82
1561,1159,24,1,2450.68
1562,1159,56,1,454.3
1563,1160,13,1,6717.17
1564,1161,36,1,6662.51
1565,1162,37,1,1645.36
1566,1162,20,1,2088.07
1567,1163,53,2,1477.52
1568,1164,56,1,460.73
1569,1165,40,1,2597.15
1570,1166,31,2,254.71
1571,1167,13,1,6227.71
1572,1168,60,1,235.9
1573,1168,4,1,3776.26
1574,1169,52,2,4049.72
1575,1169,27,1,963.72
1576,1170,18,1,2341.46
1577,1170,32,1,2407.58
1578,1170,28,1,1276.61
1579,1171,51,1,2714.06
1580,1172,31,1,222.23
1581,1173,9,1,792.13
1582,1174,28,1,1363.42
1583,1175,49,1,961.35
1584,1176,47,1,5291.98
1585,1177,21,1,3097.9
1586,1178,43,1,1645.69
1587,1179,53,1,1353.27
1588,1179,15,1,325.47
1589,1180,16,1,407.61
1590,1180,45,1,5800.21
1591,1181,32,1,2323.3
1592,1181,9,1,886.15
1593,1181,20,1,2307.45
1594,1182,16,1,418.32
1595,1183,18,1,2186.36
1596,1183,53,1,1482.73
1597,1184,25,1,2020.48
1598,1184,25,1,1939.09
1599,1185,23,1,808.02
1600,1186,17,1,765.7
1601,1186,49,1,841.19
1602,1187,60,1,235.13
1603,1187,7,2,3772.46
1604,1188,30,1,2338.9
1605,1188,50,1,3240.44
1606,1188,25,2,2027.79
1607,1189,44,1,1171.42
1608,1190,26,1,2173.31
1609,1191,50,1,3284.73
1610,1192,12,1,5609.52
1611,1193,41,1,503.8
1612,1194,40,2,2617.68
1613,1195,17,1,772.32
1614,1195,41,1,454.49
1615,1196,12,1,5818.99
1616,1197,4,2,4209.92
1617,1197,17,1,676.42
1618,1198,23,1,711.57
1619,1199,37,1,1724.73
1620,1200,10,1,490.87
1621,1200,24,1,2291.72
1622,1201,40,1,2409.8
1623,1201,19,1,1364.45
1624,1201,2,1,2561.48
1625,1202,51,1,2622.46
1626,1202,14,1,1356.81
1627,1203,42,1,2981.09
1628,1203,60,1,244.1
1629,1204,47,1,5183.02
1630,1205,29,1,1545.83
1631,1206,52,1,4541.09
1632,1207,16,2,402.5
1633,1208,5,1,5260.31
1634,1209,37,2,1848.29
1635,1210,38,1,2330.22
1636,1211,27,1,950.12
1637,1212,12,1,5986.1
1638,1213,60,1,225.86
1639,1214,5,1,4665.21
1640,1215,45,1,5813.98
1641,1216,38,1,2310.25
1642,1216,47,1,5118.67
1643,1217,48,1,708.52
1644,1218,50,1,3275.56
1645,1219,38,1,2226.74
1646,1220,38,1,2195.08
1647,1221,34,1,1081.88
1648,1222,12,1,6053.23
1649,1223,34,1,984.78
1650,1224,19,1,1235.2
1651,1225,39,2,311.89
1652,1226,54,1,773.09
1653,1227,35,1,3074.31
1654,1227,54,1,810.35
1655,1228,9,1,884.8
1656,1229,29,1,1685.79
1657,1229,6,2,4888.6
1658,1230,6,1,4802.98
1659,1231,30,1,2414.19
1660,1232,60,1,210.8
1661,1233,36,1,6475.58
1662,1234,38,2,2228.95
1663,1235,53,1,1317.11
1664,1236,34,1,1075.58
1665,1237,14,1,1427.25
1666,1238,16,1,414.53
1667,1239,57,1,392.25
1668,1239,51,1,2641.8
1669,1240,57,1,429.95
1670,1241,8,2,813.59
1671,1242,9,1,877.37
1672,1243,19,1,1234.04
1673,1244,44,1,1064.69
1674,1245,18,1,2258.64
1675,1245,41,1,501.9
1676,1246,14,1,1442.04
1677,1247,2,1,2915.54
1678,1248,23,1,788.18
1679,1249,13,1,6867.41
1680,1250,11,1,320.61
1681,1251,3,1,4478.67
1682,1251,34,1,957.21
1683,1251,32,1,2235.43
1684,1252,3,1,4103.77
1685,1253,57,1,390.87
1686,1253,5,1,4948.31
1687,1254,35,1,2986.54
1688,1254,48,1,682.96
1689,1255,33,1,1287.13
1690,1256,37,1,1751.81
1691,1256,6,1,4431.22
1692,1256,18,1,2257.89
1693,1257,32,2,2488.96
1694,1258,37,1,1888.19
1695,1259,42,1,3094.95
1696,1260,56,1,519.41
1697,1261,34,1,1054.54
1698,1261,15,1,306.04
1699,1262,3,1,4135.82
1700,1262,27,1,1003.64
1701,1263,32,1,2335.59
1702,1264,55,1,2324.06
1703,1265,49,1,839.27
1704,1266,8,1,795.53
1705,1266,11,1,307.41
1706,1267,1,1,6274.22
1707,1268,34,1,991.7
1708,1269,44,1,1045.62
1709,1270,30,1,2261.26
1710,1271,11,1,302.69
1711,1271,1,1,6295.08
1712,1271,31,2,222.77
1713,1272,35,1,2920.4
1714,1273,41,1,482.81
1715,1274,53,1,1471.32
1716,1275,60,1,218.35
1717,1275,43,1,1667.26
1718,1276,37,1,1651.9
1719,1277,50,1,3406.71
1720,1278,14,1,1311.98
1721,1278,14,1,1295.66
1722,1279,21,2,2965.26
1723,1279,9,1,843.44
1724,1280,8,1,822.1
1725,1281,54,1,774.67
1726,1282,41,1,503.01
1727,1283,17,1,751.66
1728,1284,24,1,2479.98
1729,1285,57,2,436.25
1730,1286,1,1,6173.66
1731,1286,13,1,5904.33
1732,1287,59,1,316.97
1733,1288,45,1,5944.61
1734,1289,60,1,225.89
1735,1289,30,1,2363.1
1736,1290,24,1,2180.97
1737,1291,9,1,787.89
1738,1291,8,1,797.76
1739,1292,55,1,2135.95
1740,1293,21,1,3365.3
1741,1293,38,1,2349.88
1742,1294,43,1,1629.33
1743,1294,49,1,907.36
1744,1295,13,1,6575.91
1745,1296,20,1,2147.23
1746,1296,22,1,1585.29
1747,1296,6,1,4676.15
1748,1297,12,1,5499.56
1749,1297,2,1,2838.54
1750,1298,47,1,5879.03
1751,1299,48,1,700.33
1752,1299,4,1,3863.28
1753,1300,54,1,735.02
1754,1301,6,1,4621.81
1755,1302,41,1,492.22
1756,1303,45,1,5704.84
1757,1304,33,1,1250.51
1758,1305,14,1,1375.71
1759,1306,9,1,837.68
1760,1307,21,1,3269.45
1761,1307,56,1,516.33
1762,1308,12,1,6018.09
1763,1308,30,1,2383.66
1764,1309,45,1,5705.83
1765,1310,31,1,245.23
1766,1311,7,1,3696.29
1767,1311,37,1,1732.69
1768,1311,33,1,1176.98
1769,1312,37,1,1827.73
1770,1313,20,1,2324.89
1771,1313,23,1,752.29
1772,1313,1,1,6634.78
1773,1314,55,1,2139.1
1774,1315,24,1,2172.33
1775,1315,7,1,3724.97
1776,1316,54,1,767.72
1777,1317,9,1,828.95
1778,1317,19,1,1342.69
1779,1318,32,2,2467.62
1780,1319,16,1,397.76
1781,1320,5,1,5055.63
1782,1321,22,1,1565.14
1783,1322,31,2,221.59
1784,1323,54,1,725.31
1785,1324,26,1,2448.61
1786,1325,30,1,2188.8
1787,1326,28,1,1233.46
1788,1327,24,1,2453.07
1789,1328,28,1,1287.27
1790,1329,60,1,234.16
1791,1330,28,1,1192.05
1792,1330,8,1,904.71
1793,1331,28,1,1248.99
1794,1332,27,1,878.92
1795,1333,3,1,4273.1
1796,1334,10,1,540.42
1797,1335,16,1,432.08
1798,1336,5,1,4812.96
1799,1337,25,1,2041.99
1800,1337,22,1,1698.35
1801,1338,17,1,755.74
1802,1338,6,1,4868.91
1803,1338,8,1,894.93
1804,1339,16,1,418.06
1805,1339,37,1,1752.22
1806,1340,18,1,2264.23
1807,1340,26,1,2486.84
1808,1341,27,1,972.35
1809,1342,7,1,3581.35
1810,1343,46,1,4396.03
1811,1344,31,1,254.45
1812,1345,30,1,2495.65
1813,1346,26,1,2171.03
1814,1347,6,2,4420.75
1815,1347,24,1,2280.52
1816,1347,29,1,1633.33
1817,1348,28,1,1264.35
1818,1349,16,1,398.14
1819,1350,26,2,2237.98
1820,1351,50,2,3471.82
1821,1352,58,1,3106.34
1822,1353,41,1,497.72
1823,1353,35,1,2953.82
1824,1354,60,2,225.15
1825,1355,22,1,1658.02
1826,1356,27,1,1018.66
1827,1357,40,1,2598.47
1828,1358,40,1,2497.21
1829,1359,48,1,684.32
1830,1360,59,1,324.79
1831,1361,13,1,6216.09
1832,1361,58,1,2838.8
1833,1362,16,2,424.46
1834,1363,22,1,1684.78
1835,1364,48,1,625.33
1836,1365,27,1,1016.22
1837,1366,35,1,3036.23
1838,1367,53,1,1431.65
1839,1368,29,1,1573.15
1840,1369,49,1,947.85
1841,1369,24,1,2319.91
1842,1370,22,1,1628.38
1843,1371,22,1,1543.37
1844,1371,51,1,2570.22
1845,1372,34,1,986.37
1846,1373,46,1,4096.05
1847,1374,48,1,705.45
1848,1375,15,1,304.48
1849,1376,47,1,5511.0
1850,1377,23,1,773.85
1851,1377,33,1,1205.21
1852,1378,12,1,5644.5
1853,1379,15,1,310.65
1854,1380,32,1,2389.72
1855,1381,51,1,2599.6
1856,1381,13,1,6256.24
1857,1382,18,1,2282.24
1858,1383,4,1,3904.05
1859,1383,16,1,390.7
1860,1383,45,1,6150.38
1861,1384,39,1,289.37
1862,1385,58,1,3249.38
1863,1385,4,1,3759.37
1864,1386,57,1,422.75
1865,1387,6,1,4611.95
1866,1388,1,1,6558.16
1867,1389,13,1,6477.81
1868,1389,49,1,901.04
1869,1390,12,1,5509.26
1870,1391,16,1,396.01
1871,1391,33,1,1204.16
1872,1392,33,1,1235.03
1873,1393,60,1,239.55
1874,1394,7,1,3893.09
1875,1395,7,2,3848.13
1876,1396,13,1,6652.28
1877,1397,34,1,1095.03
1878,1398,17,1,727.67
1879,1399,23,1,795.44
1880,1400,1,1,6738.02
1881,1400,27,1,928.01
1882,1401,13,1,6103.9
1883,1401,19,1,1345.2
1884,1402,48,1,642.66
1885,1403,16,1,384.72
1886,1404,3,1,4436.63
1887,1404,59,1,353.53
1888,1404,39,1,304.16
1889,1405,29,1,1694.29
1890,1406,50,1,3346.59
1891,1407,6,1,4585.05
1892,1408,53,1,1339.32
1893,1409,46,2,4482.33
1894,1409,24,1,2497.97
1895,1410,24,1,2291.01
1896,1411,2,1,2575.75
1897,1411,28,1,1260.59
1898,1412,33,1,1216.51
1899,1412,3,1,4553.46
1900,1413,22,1,1626.5
1901,1414,35,1,2784.58
1902,1414,55,2,2099.24
1903,1415,50,1,3322.48
1904,1415,30,1,2348.89
1905,1416,42,1,3224.72
1906,1417,57,1,375.38
1907,1417,1,1,6599.99
1908,1417,1,1,6202.95
1909,1418,21,1,3187.04
1910,1419,58,1,3238.63
1911,1419,10,1,504.24
1912,1419,20,1,2115.68
1913,1420,23,1,810.05
1914,1421,20,2,2109.42
1915,1422,2,1,2574.51
1916,1422,29,2,1498.4
1917,1423,14,1,1357.14
1918,1423,26,1,2230.91
1919,1424,33,1,1319.54
1920,1424,8,1,811.84
1921,1424,32,1,2493.8
1922,1425,52,1,4366.13
1923,1425,33,1,1166.6
1924,1425,1,1,6357.2
1925,1426,5,1,4894.78
1926,1427,42,1,3339.95
1927,1428,3,1,4017.59
1928,1428,37,1,1626.71
1929,1429,39,1,314.15
1930,1430,11,1,297.81
1931,1431,12,2,5540.97
1932,1431,51,1,2455.46
1933,1432,17,1,744.53
1934,1432,2,1,2656.01
1935,1433,3,1,4278.46
1936,1433,47,1,5525.07
1937,1434,5,1,4650.02
1938,1435,55,1,2277.02
1939,1436,9,1,818.98
1940,1436,40,1,2664.43
1941,1437,9,1,805.57
1942,1438,46,1,4259.37
1943,1438,7,1,3597.74
1944,1439,30,1,2427.93
1945,1439,37,1,1891.56
1946,1440,38,1,2354.87
1947,1441,51,1,2469.61
1948,1442,11,1,296.77
1949,1442,31,1,238.08
1950,1443,29,1,1711.19
1951,1444,42,2,3319.52
1952,1444,22,1,1715.33
1953,1445,30,1,2426.07
1954,1445,22,1,1658.1
1955,1446,9,2,789.41
1956,1446,54,1,725.87
1957,1446,19,1,1206.15
1958,1447,56,1,521.62
1959,1447,53,2,1477.65
1960,1447,13,1,6038.13
1961,1448,34,1,1035.39
1962,1448,56,1,488.62
1963,1449,34,1,967.29
1964,1450,15,1,345.66
1965,1450,10,2,532.92
1966,1451,26,1,2266.12
1967,1452,47,1,5874.72
1968,1453,60,1,235.06
1969,1454,31,1,250.51
1970,1455,26,1,2372.27
1971,1456,9,1,892.78
1972,1456,48,1,682.72
1973,1456,14,1,1370.54
1974,1457,20,1,2232.95
1975,1458,53,1,1303.86
1976,1459,59,1,354.24
1977,1459,3,1,4175.11
1978,1459,8,1,872.96
1979,1460,32,1,2500.39
1980,1460,7,1,3504.94
1981,1461,43,1,1745.73
1982,1461,28,1,1265.59
1983,1462,58,1,2942.73
1984,1462,27,1,973.78
1985,1463,32,1,2309.59
1986,1463,38,1,2249.07
1987,1464,54,1,779.85
1988,1465,54,2,806.93
1989,1466,24,1,2380.4
1990,1466,39,1,296.57
1991,1467,55,1,2227.87
1992,1467,3,1,4540.64
1993,1468,2,1,2607.54
1994,1469,52,1,4045.04
1995,1469,58,1,2943.59
1996,1469,23,2,739.9
1997,1470,45,1,6198.83
1998,1471,42,1,3100.47
1999,1471,23,1,789.82
2000,1472,35,1,3047.58
2001,1473,47,1,5156.94
2002,1474,13,1,6159.02
2003,1474,23,1,738.11
2004,1475,2,1,2563.68
2005,1476,36,1,6356.12
2006,1477,39,1,319.33
2007,1478,26,1,2207.29
2008,1479,40,1,2625.14
2009,1479,15,1,325.42
2010,1480,32,1,2302.83
2011,1481,52,1,4170.91
2012,1482,29,1,1569.71
2013,1483,38,1,2237.14
2014,1483,58,1,3285.15
2015,1484,17,1,723.1
2016,1484,60,1,242.16
2017,1485,56,1,510.83
2018,1486,51,1,2783.44
2019,1486,35,1,2854.78
2020,1486,39,1,287.61
2021,1487,15,1,326.57
2022,1487,4,1,3912.29
2023,1488,2,1,2751.81
2024,1488,4,1,4176.09
2025,1488,46,1,4089.12
2026,1489,58,1,3166.83
2027,1490,26,1,2236.87
2028,1490,35,1,3028.29
2029,1490,15,1,331.85
2030,1491,38,1,2207.37
2031,1491,40,1,2418.51
2032,1491,38,2,2139.28
2033,1492,47,2,5245.15
2034,1492,50,1,3359.7
2035,1493,8,1,834.09
2036,1494,52,1,4299.48
2037,1495,23,1,719.52
2038,1496,13,2,6121.62
2039,1497,34,1,981.56
2040,1497,4,1,4228.27
2041,1498,34,1,943.1
2042,1498,20,1,2062.99
2043,1498,37,1,1725.67
2044,1499,35,1,2811.77
2045,1500,12,1,5999.19
2046,1501,29,1,1475.69
2047,1501,35,1,3114.67
2048,1502,12,1,5736.87
2049,1503,40,2,2764.94
2050,1504,8,1,878.47
2051,1504,16,1,397.54
2052,1505,4,2,4188.66
2053,1506,55,1,2248.25
2054,1507,35,1,2948.92
2055,1508,49,2,865.01
2056,1509,2,1,2722.98
2057,1510,51,1,2697.87
2058,1511,6,1,4491.66
2059,1512,4,1,3957.13
2060,1513,4,1,4132.43
2061,1513,28,1,1328.03
2062,1513,12,1,5666.05
2063,1514,12,1,5999.99
